mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
5.121962865193685,0.03870997490685828,0.04262399673461914,0.00522622698044391,balanced,5,1,10,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.7755102040816326,0.9081632653061225,0.8484848484848485,0.8440527726242012,0.05424598993094919,15
5.099406798680623,0.0672954132255578,0.039688666661580406,0.0024575867662329958,balanced,5,1,2,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 1, 'min_samples_split': 2}",0.7755102040816326,0.9081632653061225,0.8484848484848485,0.8440527726242012,0.05424598993094919,15
5.062307834625244,0.03382070995963162,0.03835932413736979,0.0017864814843628193,balanced,5,5,10,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7755102040816326,0.9081632653061225,0.8484848484848485,0.8440527726242012,0.05424598993094919,15
5.083969513575236,0.06211037880169967,0.03973118464152018,0.0036486378214619837,balanced,5,5,2,"{'class_weight': 'balanced', 'max_depth': 5, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7755102040816326,0.9081632653061225,0.8484848484848485,0.8440527726242012,0.05424598993094919,15
5.879734754562378,0.4480289090793924,0.032537380854288735,0.0022991276593924297,balanced,7,5,50,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 50}",0.7551020408163265,0.8979591836734694,0.8383838383838383,0.8304816876245447,0.05858824572837961,19
6.661679824193318,0.4533805366645932,0.043715476989746094,0.008697104760498054,balanced,7,10,50,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 50}",0.7551020408163265,0.8979591836734694,0.8383838383838383,0.8304816876245447,0.05858824572837961,19
5.987610340118408,0.4988341964810005,0.043515920639038086,0.004192093168511004,balanced,7,10,10,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 10}",0.7551020408163265,0.8979591836734694,0.8383838383838383,0.8304816876245447,0.05858824572837961,19
5.467893997828166,0.6022962068565557,0.034627278645833336,0.004363837269880276,balanced,7,10,2,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 10, 'min_samples_split': 2}",0.7551020408163265,0.8979591836734694,0.8383838383838383,0.8304816876245447,0.05858824572837961,19
6.560828685760498,0.4711092319471846,0.10173368453979492,0.08215565241145423,balanced,7,5,10,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 10}",0.7551020408163265,0.8979591836734694,0.8282828282828283,0.8271146842575413,0.05832703339318396,23
6.37425955136617,0.4935551441566824,0.03574148813883463,0.0006997975970873669,balanced,7,5,2,"{'class_weight': 'balanced', 'max_depth': 7, 'min_samples_leaf': 5, 'min_samples_split': 2}",0.7551020408163265,0.8979591836734694,0.8282828282828283,0.8271146842575413,0.05832703339318396,23
